"","subject","activity_label","variable","value"
"381",4,"STANDING","tBodyAcc.mean...Z",-0.0961574905535714
"382",4,"WALKING","tBodyAcc.mean...Z",-0.11140306485
"383",4,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.1067775246
"384",4,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.114219455519231
"385",5,"LAYING","tBodyAcc.mean...Z",-0.107937603673077
"386",5,"SITTING","tBodyAcc.mean...Z",-0.108540300265909
"387",5,"STANDING","tBodyAcc.mean...Z",-0.102171095696429
"388",5,"WALKING","tBodyAcc.mean...Z",-0.107741776464286
"389",5,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.100319930659574
"390",5,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.107471453914894
"391",6,"LAYING","tBodyAcc.mean...Z",-0.133119570368421
"392",6,"SITTING","tBodyAcc.mean...Z",-0.110127728709091
"393",6,"STANDING","tBodyAcc.mean...Z",-0.112172831947368
"394",6,"WALKING","tBodyAcc.mean...Z",-0.110303165877193
"395",6,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.107209356208333
"396",6,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.122082438784314
"397",7,"LAYING","tBodyAcc.mean...Z",-0.101361036576923
"398",7,"SITTING","tBodyAcc.mean...Z",-0.122464597625
"399",7,"STANDING","tBodyAcc.mean...Z",-0.0997778303207547
"400",7,"WALKING","tBodyAcc.mean...Z",-0.110912234947368
"401",7,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.096938308587234
"402",7,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.143769688803922
"403",8,"LAYING","tBodyAcc.mean...Z",-0.102245365611111
"404",8,"SITTING","tBodyAcc.mean...Z",-0.104461049130435
"405",8,"STANDING","tBodyAcc.mean...Z",-0.106114996837037
"406",8,"WALKING","tBodyAcc.mean...Z",-0.107252090833333
"407",8,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.107598135394737
"408",8,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.11512211995122
"409",9,"LAYING","tBodyAcc.mean...Z",-0.10754972144
"410",9,"SITTING","tBodyAcc.mean...Z",-0.07537846886
"411",9,"STANDING","tBodyAcc.mean...Z",-0.0952747481333333
"412",9,"WALKING","tBodyAcc.mean...Z",-0.110820512307692
"413",9,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.0910278793952381
"414",9,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.125219003959184
"415",10,"LAYING","tBodyAcc.mean...Z",-0.117168642362069
"416",10,"SITTING","tBodyAcc.mean...Z",-0.104253238796296
"417",10,"STANDING","tBodyAcc.mean...Z",-0.107964083931818
"418",10,"WALKING","tBodyAcc.mean...Z",-0.109057512132075
"419",10,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.110848597247368
"420",10,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.118180420834043
"421",11,"LAYING","tBodyAcc.mean...Z",-0.108786578070175
"422",11,"SITTING","tBodyAcc.mean...Z",-0.112840218339623
"423",11,"STANDING","tBodyAcc.mean...Z",-0.108686630425532
"424",11,"WALKING","tBodyAcc.mean...Z",-0.106096304033898
"425",11,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.111070149978261
"426",11,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.106797216481481
"427",12,"LAYING","tBodyAcc.mean...Z",-0.108160125666667
"428",12,"SITTING","tBodyAcc.mean...Z",-0.106307228960784
"429",12,"STANDING","tBodyAcc.mean...Z",-0.105526999754098
"430",12,"WALKING","tBodyAcc.mean...Z",-0.10316110632
"431",12,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.10955593226087
"432",12,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.107339730115385
"433",13,"LAYING","tBodyAcc.mean...Z",-0.104331864532258
"434",13,"SITTING","tBodyAcc.mean...Z",-0.0972465110836735
"435",13,"STANDING","tBodyAcc.mean...Z",-0.112124137754386
"436",13,"WALKING","tBodyAcc.mean...Z",-0.111431456192982
"437",13,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.101993941531915
"438",13,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.125767265890909
"439",14,"LAYING","tBodyAcc.mean...Z",-0.0868333315509804
"440",14,"SITTING","tBodyAcc.mean...Z",-0.100401490425926
"441",14,"STANDING","tBodyAcc.mean...Z",-0.103817701790667
"442",14,"WALKING","tBodyAcc.mean...Z",-0.106756369135593
"443",14,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.0928330165533333
"444",14,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.112279688983333
"445",15,"LAYING","tBodyAcc.mean...Z",-0.118530240291667
"446",15,"SITTING","tBodyAcc.mean...Z",-0.11366125320339
"447",15,"STANDING","tBodyAcc.mean...Z",-0.105910832679245
"448",15,"WALKING","tBodyAcc.mean...Z",-0.107621819518519
"449",15,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.110526066428571
"450",15,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.116952464895833
"451",16,"LAYING","tBodyAcc.mean...Z",-0.107310493242857
"452",16,"SITTING","tBodyAcc.mean...Z",-0.0891404038405797
"453",16,"STANDING","tBodyAcc.mean...Z",-0.103657729076923
"454",16,"WALKING","tBodyAcc.mean...Z",-0.108804049803922
"455",16,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.119873705148936
"456",16,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.124074517745098
"457",17,"LAYING","tBodyAcc.mean...Z",-0.107006279704225
"458",17,"SITTING","tBodyAcc.mean...Z",-0.11362408509375
"459",17,"STANDING","tBodyAcc.mean...Z",-0.111432145565
"460",17,"WALKING","tBodyAcc.mean...Z",-0.109792122032787
"461",17,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.0892432745173913
"462",17,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.121290442104167
"463",18,"LAYING","tBodyAcc.mean...Z",-0.107698927907692
"464",18,"SITTING","tBodyAcc.mean...Z",-0.111904775824561
"465",18,"STANDING","tBodyAcc.mean...Z",-0.108453355945205
"466",18,"WALKING","tBodyAcc.mean...Z",-0.104218315464286
"467",18,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.1033908092
"468",18,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.112655891327586
"469",19,"LAYING","tBodyAcc.mean...Z",-0.10898146186747
"470",19,"SITTING","tBodyAcc.mean...Z",-0.10870765430137
"471",19,"STANDING","tBodyAcc.mean...Z",-0.10904190460274
"472",19,"WALKING","tBodyAcc.mean...Z",-0.122736673192308
"473",19,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.133695240660974
"474",19,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.151054607725
"475",20,"LAYING","tBodyAcc.mean...Z",-0.104274322538235
"476",20,"SITTING","tBodyAcc.mean...Z",-0.108369634515152
"477",20,"STANDING","tBodyAcc.mean...Z",-0.100402759931507
"478",20,"WALKING","tBodyAcc.mean...Z",-0.113539477098039
"479",20,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.104602925937778
"480",20,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.121023947784314
"481",21,"LAYING","tBodyAcc.mean...Z",-0.103253832233333
"482",21,"SITTING","tBodyAcc.mean...Z",-0.112057887741176
"483",21,"STANDING","tBodyAcc.mean...Z",-0.110417855808989
"484",21,"WALKING","tBodyAcc.mean...Z",-0.104319332403846
"485",21,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.09816866218
"486",21,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.125414265340426
"487",22,"LAYING","tBodyAcc.mean...Z",-0.110800924652778
"488",22,"SITTING","tBodyAcc.mean...Z",-0.105827369516129
"489",22,"STANDING","tBodyAcc.mean...Z",-0.104967423820635
"490",22,"WALKING","tBodyAcc.mean...Z",-0.107112510934783
"491",22,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.1074157796
"492",22,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.117550861738095
"493",23,"LAYING","tBodyAcc.mean...Z",-0.104256776291667
"494",23,"SITTING","tBodyAcc.mean...Z",-0.103808679294118
"495",23,"STANDING","tBodyAcc.mean...Z",-0.1105970177575
"496",23,"WALKING","tBodyAcc.mean...Z",-0.113382994084746
"497",23,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.0988123712574074
"498",23,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.126890616782353
"499",24,"LAYING","tBodyAcc.mean...Z",-0.107236237236111
"500",24,"SITTING","tBodyAcc.mean...Z",-0.103041061426471
"501",24,"STANDING","tBodyAcc.mean...Z",-0.108222553855072
"502",24,"WALKING","tBodyAcc.mean...Z",-0.110595952913793
"503",24,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.104818820272727
"504",24,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.114248610966102
"505",25,"LAYING","tBodyAcc.mean...Z",-0.100428830260274
"506",25,"SITTING","tBodyAcc.mean...Z",-0.109160440476923
"507",25,"STANDING","tBodyAcc.mean...Z",-0.107352957594595
"508",25,"WALKING","tBodyAcc.mean...Z",-0.108737636297297
"509",25,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.107192376965517
"510",25,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.126210440292308
"511",26,"LAYING","tBodyAcc.mean...Z",-0.105002540289474
"512",26,"SITTING","tBodyAcc.mean...Z",-0.0974448692333333
"513",26,"STANDING","tBodyAcc.mean...Z",-0.110237796416216
"514",26,"WALKING","tBodyAcc.mean...Z",-0.108927011474576
"515",26,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.1064396194
"516",26,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.121943461236364
"517",27,"LAYING","tBodyAcc.mean...Z",-0.107699732837838
"518",27,"SITTING","tBodyAcc.mean...Z",-0.105521912588571
"519",27,"STANDING","tBodyAcc.mean...Z",-0.107835818025
"520",27,"WALKING","tBodyAcc.mean...Z",-0.112822289263158
"521",27,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.112837694688636
"522",27,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.123530438196078
"523",28,"LAYING","tBodyAcc.mean...Z",-0.1083448529625
"524",28,"SITTING","tBodyAcc.mean...Z",-0.111517939555556
"525",28,"STANDING","tBodyAcc.mean...Z",-0.106579385202532
"526",28,"WALKING","tBodyAcc.mean...Z",-0.103714705396296
"527",28,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.10858897408913
"528",28,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.121514025692157
"529",29,"LAYING","tBodyAcc.mean...Z",-0.109462068173913
"530",29,"SITTING","tBodyAcc.mean...Z",-0.1104118192
"531",29,"STANDING","tBodyAcc.mean...Z",-0.108659067476923
"532",29,"WALKING","tBodyAcc.mean...Z",-0.106632427301887
"533",29,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.0981339984895833
"534",29,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.118000587840816
"535",30,"LAYING","tBodyAcc.mean...Z",-0.1036581505
"536",30,"SITTING","tBodyAcc.mean...Z",-0.099515446133871
"537",30,"STANDING","tBodyAcc.mean...Z",-0.108756209835593
"538",30,"WALKING","tBodyAcc.mean...Z",-0.0986247068969231
"539",30,"WALKING_DOWNSTAIRS","tBodyAcc.mean...Z",-0.0999781422322581
"540",30,"WALKING_UPSTAIRS","tBodyAcc.mean...Z",-0.124697493775385
"541",1,"LAYING","tGravityAcc.mean...X",-0.24888179828
"542",1,"SITTING","tGravityAcc.mean...X",0.831509933404255
"543",1,"STANDING","tGravityAcc.mean...X",0.942952000377358
"544",1,"WALKING","tGravityAcc.mean...X",0.935223201473684
"545",1,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.931874418979592
"546",1,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.89335109754717
"547",2,"LAYING","tGravityAcc.mean...X",-0.509754238125
"548",2,"SITTING","tGravityAcc.mean...X",0.940477273043478
"549",2,"STANDING","tGravityAcc.mean...X",0.896928566851852
"550",2,"WALKING","tGravityAcc.mean...X",0.91301733338983
"551",2,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.861831345531915
"552",2,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.790717418541667
"553",3,"LAYING","tGravityAcc.mean...X",-0.241758478064516
"554",3,"SITTING","tGravityAcc.mean...X",0.901098984615385
"555",3,"STANDING","tGravityAcc.mean...X",0.93503077852459
"556",3,"WALKING","tGravityAcc.mean...X",0.936506743275862
"557",3,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.939057787755102
"558",3,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.883533436101695
"559",4,"LAYING","tGravityAcc.mean...X",-0.420664662222222
"560",4,"SITTING","tGravityAcc.mean...X",0.8693030064
"561",4,"STANDING","tGravityAcc.mean...X",0.95619779125
"562",4,"WALKING","tGravityAcc.mean...X",0.963999696833333
"563",4,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.947731858666667
"564",4,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.946264314423077
"565",5,"LAYING","tGravityAcc.mean...X",-0.483470597692308
"566",5,"SITTING","tGravityAcc.mean...X",0.880731443863636
"567",5,"STANDING","tGravityAcc.mean...X",0.960188699107143
"568",5,"WALKING","tGravityAcc.mean...X",0.972624959821429
"569",5,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.956649352553192
"570",5,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.936821834893617
"571",6,"LAYING","tGravityAcc.mean...X",-0.47670987877193
"572",6,"SITTING","tGravityAcc.mean...X",0.933692934909091
"573",6,"STANDING","tGravityAcc.mean...X",0.945139003859649
"574",6,"WALKING","tGravityAcc.mean...X",0.958067455087719
"575",6,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.928531455208333
"576",6,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.913632241568627
"577",7,"LAYING","tGravityAcc.mean...X",-0.502814250576923
"578",7,"SITTING","tGravityAcc.mean...X",0.969147824375
"579",7,"STANDING","tGravityAcc.mean...X",0.958728687924528
"580",7,"WALKING","tGravityAcc.mean...X",0.932566472280702
"581",7,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.930623632765957
"582",7,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.81874656
"583",8,"LAYING","tGravityAcc.mean...X",-0.405930036111111
"584",8,"SITTING","tGravityAcc.mean...X",0.832453878043478
"585",8,"STANDING","tGravityAcc.mean...X",0.957669921111111
"586",8,"WALKING","tGravityAcc.mean...X",0.913586347916667
"587",8,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.914023498421053
"588",8,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.860368718780488
"589",9,"LAYING","tGravityAcc.mean...X",-0.5802528348
"590",9,"SITTING","tGravityAcc.mean...X",0.9163245106
"591",9,"STANDING","tGravityAcc.mean...X",0.961323502222222
"592",9,"WALKING","tGravityAcc.mean...X",0.951867079615385
"593",9,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.938417773333333
"594",9,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.902647777755102
"595",10,"LAYING","tGravityAcc.mean...X",-0.453069737586207
"596",10,"SITTING","tGravityAcc.mean...X",0.791887198148148
"597",10,"STANDING","tGravityAcc.mean...X",0.954008785454545
"598",10,"WALKING","tGravityAcc.mean...X",0.963092149811321
"599",10,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.939807421052632
"600",10,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.931861027446809
"601",11,"LAYING","tGravityAcc.mean...X",-0.134832031403509
"602",11,"SITTING","tGravityAcc.mean...X",0.871963798301887
"603",11,"STANDING","tGravityAcc.mean...X",0.956464535957447
"604",11,"WALKING","tGravityAcc.mean...X",0.946468451355932
"605",11,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.941746406521739
"606",11,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.892626155555556
"607",12,"LAYING","tGravityAcc.mean...X",-0.3785920653
"608",12,"SITTING","tGravityAcc.mean...X",0.926228975490196
"609",12,"STANDING","tGravityAcc.mean...X",0.957317821803279
"610",12,"WALKING","tGravityAcc.mean...X",0.9668735148
"611",12,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.949861980652174
"612",12,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.938371473269231
"613",13,"LAYING","tGravityAcc.mean...X",-0.156852206467742
"614",13,"SITTING","tGravityAcc.mean...X",0.92557651244898
"615",13,"STANDING","tGravityAcc.mean...X",0.942695296842105
"616",13,"WALKING","tGravityAcc.mean...X",0.910855709298246
"617",13,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.941875619787234
"618",13,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.847634313454545
"619",14,"LAYING","tGravityAcc.mean...X",-0.145483631627451
"620",14,"SITTING","tGravityAcc.mean...X",0.939038759814815
"621",14,"STANDING","tGravityAcc.mean...X",0.875319569
"622",14,"WALKING","tGravityAcc.mean...X",0.802973961525424
"623",14,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.81629643
"624",14,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.688256122222222
"625",15,"LAYING","tGravityAcc.mean...X",-0.1719930545
"626",15,"SITTING","tGravityAcc.mean...X",0.89036426220339
"627",15,"STANDING","tGravityAcc.mean...X",0.965528899622642
"628",15,"WALKING","tGravityAcc.mean...X",0.951524391481481
"629",15,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.932302200476191
"630",15,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.918544812291667
"631",16,"LAYING","tGravityAcc.mean...X",-0.206783742242857
"632",16,"SITTING","tGravityAcc.mean...X",0.942457377971014
"633",16,"STANDING","tGravityAcc.mean...X",0.941587749358974
"634",16,"WALKING","tGravityAcc.mean...X",0.925981326078431
"635",16,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.917818427021277
"636",16,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.826874282745098
"637",17,"LAYING","tGravityAcc.mean...X",-0.19913309
"638",17,"SITTING","tGravityAcc.mean...X",0.94488374765625
"639",17,"STANDING","tGravityAcc.mean...X",0.904678547435897
"640",17,"WALKING","tGravityAcc.mean...X",0.92811236852459
"641",17,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.928817578043478
"642",17,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.853530565833333
"643",18,"LAYING","tGravityAcc.mean...X",-0.220600509076923
"644",18,"SITTING","tGravityAcc.mean...X",0.909816469298246
"645",18,"STANDING","tGravityAcc.mean...X",0.947573239863014
"646",18,"WALKING","tGravityAcc.mean...X",0.92386524875
"647",18,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.932277478363636
"648",18,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.883330258448276
"649",19,"LAYING","tGravityAcc.mean...X",-0.680043155060241
"650",19,"SITTING","tGravityAcc.mean...X",0.581371509041096
"651",19,"STANDING","tGravityAcc.mean...X",0.944045837534247
"652",19,"WALKING","tGravityAcc.mean...X",0.935222559230769
"653",19,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.881940855128205
"654",19,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.8294283725
"655",20,"LAYING","tGravityAcc.mean...X",-0.472431415573529
"656",20,"SITTING","tGravityAcc.mean...X",0.924454522424242
"657",20,"STANDING","tGravityAcc.mean...X",0.911231752465753
"658",20,"WALKING","tGravityAcc.mean...X",0.899965205686274
"659",20,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.91972663
"660",20,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.777095717058824
"661",21,"LAYING","tGravityAcc.mean...X",-0.174349174822222
"662",21,"SITTING","tGravityAcc.mean...X",0.940031368
"663",21,"STANDING","tGravityAcc.mean...X",0.881213341910112
"664",21,"WALKING","tGravityAcc.mean...X",0.862524800961538
"665",21,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.872683205555556
"666",21,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.781177210851064
"667",22,"LAYING","tGravityAcc.mean...X",-0.418494577083333
"668",22,"SITTING","tGravityAcc.mean...X",0.839305928709677
"669",22,"STANDING","tGravityAcc.mean...X",0.954064297619048
"670",22,"WALKING","tGravityAcc.mean...X",0.936096410434783
"671",22,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.921820641944444
"672",22,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.889454382857143
"673",23,"LAYING","tGravityAcc.mean...X",-0.391564962777778
"674",23,"SITTING","tGravityAcc.mean...X",0.936509242941176
"675",23,"STANDING","tGravityAcc.mean...X",0.919857125882353
"676",23,"WALKING","tGravityAcc.mean...X",0.939809688644068
"677",23,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.923711401296296
"678",23,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.843438810196078
"679",24,"LAYING","tGravityAcc.mean...X",-0.359292534027778
"680",24,"SITTING","tGravityAcc.mean...X",0.919637604411765
"681",24,"STANDING","tGravityAcc.mean...X",0.96644228
"682",24,"WALKING","tGravityAcc.mean...X",0.95970108137931
"683",24,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.950883416727273
"684",24,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.906369500508475
"685",25,"LAYING","tGravityAcc.mean...X",-0.461102531369863
"686",25,"SITTING","tGravityAcc.mean...X",0.865686078153846
"687",25,"STANDING","tGravityAcc.mean...X",0.929794733108108
"688",25,"WALKING","tGravityAcc.mean...X",0.937483114459459
"689",25,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.929627532241379
"690",25,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.927693239538462
"691",26,"LAYING","tGravityAcc.mean...X",-0.621309715263158
"692",26,"SITTING","tGravityAcc.mean...X",0.782955611794872
"693",26,"STANDING","tGravityAcc.mean...X",0.965460891621622
"694",26,"WALKING","tGravityAcc.mean...X",0.960647754576271
"695",26,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.9467972718
"696",26,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.942095257090909
"697",27,"LAYING","tGravityAcc.mean...X",-0.530434604864865
"698",27,"SITTING","tGravityAcc.mean...X",0.839464714
"699",27,"STANDING","tGravityAcc.mean...X",0.965351492
"700",27,"WALKING","tGravityAcc.mean...X",0.944759287368421
"701",27,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.931380178636364
"702",27,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.868000278627451
"703",28,"LAYING","tGravityAcc.mean...X",-0.490334541875
"704",28,"SITTING","tGravityAcc.mean...X",0.907331309166667
"705",28,"STANDING","tGravityAcc.mean...X",0.948514848481013
"706",28,"WALKING","tGravityAcc.mean...X",0.942930275555556
"707",28,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.929291680434783
"708",28,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.854508231764706
"709",29,"LAYING","tGravityAcc.mean...X",-0.346789842753623
"710",29,"SITTING","tGravityAcc.mean...X",0.891563755166667
"711",29,"STANDING","tGravityAcc.mean...X",0.974508732
"712",29,"WALKING","tGravityAcc.mean...X",0.96237438509434
"713",29,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.948486215
"714",29,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.929258953877551
"715",30,"LAYING","tGravityAcc.mean...X",-0.344737755285714
"716",30,"SITTING","tGravityAcc.mean...X",0.825473836935484
"717",30,"STANDING","tGravityAcc.mean...X",0.968556705084746
"718",30,"WALKING","tGravityAcc.mean...X",0.965217551076923
"719",30,"WALKING_DOWNSTAIRS","tGravityAcc.mean...X",0.958000491451613
"720",30,"WALKING_UPSTAIRS","tGravityAcc.mean...X",0.93182983
"721",1,"LAYING","tGravityAcc.mean...Y",0.70554977346
"722",1,"SITTING","tGravityAcc.mean...Y",0.204411592680851
"723",1,"STANDING","tGravityAcc.mean...Y",-0.272983832264151
"724",1,"WALKING","tGravityAcc.mean...Y",-0.282165021263158
"725",1,"WALKING_DOWNSTAIRS","tGravityAcc.mean...Y",-0.266610338979592
"726",1,"WALKING_UPSTAIRS","tGravityAcc.mean...Y",-0.362153364339623
"727",2,"LAYING","tGravityAcc.mean...Y",0.752536639375
"728",2,"SITTING","tGravityAcc.mean...Y",-0.105630024498783
"729",2,"STANDING","tGravityAcc.mean...Y",-0.370062696851852
"730",2,"WALKING","tGravityAcc.mean...Y",-0.34660709
"731",2,"WALKING_DOWNSTAIRS","tGravityAcc.mean...Y",-0.325780100638298
"732",2,"WALKING_UPSTAIRS","tGravityAcc.mean...Y",-0.416214890416667
"733",3,"LAYING","tGravityAcc.mean...Y",0.837032099677419
"734",3,"SITTING","tGravityAcc.mean...Y",0.127303379245962
"735",3,"STANDING","tGravityAcc.mean...Y",-0.301735130327869
"736",3,"WALKING","tGravityAcc.mean...Y",-0.261986357931034
"737",3,"WALKING_DOWNSTAIRS","tGravityAcc.mean...Y",-0.228829214285714
"738",3,"WALKING_UPSTAIRS","tGravityAcc.mean...Y",-0.382851153728814
